Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   40011/40011       std::enable_if<std::__and_<std::__is_swappable<int>, std::__is_swappable<int> >::value, void>::type std::swap<int, int>(std::pair<int, int>&, std::pair<int, int>&) [36]
                0.00    0.00   80022/1113859     __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [88]
-----------------------------------------------
                0.00    0.00   20100/20100       PFSP::simplifiedRZHeuristic() [11]
[38]     0.0    0.00    0.00   20100         std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int const&) [38]
                0.00    0.00   20100/20100       std::vector<int, std::allocator<int> >::cbegin() const [39]
                0.00    0.00   20100/20100       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [41]
                0.00    0.00   40200/83292       std::vector<int, std::allocator<int> >::begin() [132]
                0.00    0.00   20100/20100       decltype ((({parm#1}.base)())-(({parm#2}.base)())) __gnu_cxx::operator-<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [164]
                0.00    0.00   20100/20100       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [165]
                0.00    0.00   20100/42892       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [141]
                0.00    0.00   20100/149176      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [128]
-----------------------------------------------
                0.00    0.00   20100/20100       std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int const&) [38]
[39]     0.0    0.00    0.00   20100         std::vector<int, std::allocator<int> >::cbegin() const [39]
                0.00    0.00   20100/2045920     __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [25]
-----------------------------------------------
                0.00    0.00     200/20300       std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [57]
                0.00    0.00   20100/20300       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [41]
[40]     0.0    0.00    0.00   20300         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [40]
                0.00    0.00   81200/10522103     std::vector<int, std::allocator<int> >::size() const [30]
                0.00    0.00   40600/41000       std::vector<int, std::allocator<int> >::max_size() const [143]
                0.00    0.00   20300/20319       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [161]
-----------------------------------------------
                0.00    0.00   20100/20100       std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int const&) [38]
[41]     0.0    0.00    0.00   20100         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [41]
                0.00    0.00   20100/20300       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [40]
                0.00    0.00   40200/2064157     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [79]
                0.00    0.00   40200/134384      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [129]
                0.00    0.00   40200/40400       std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [146]
                0.00    0.00   20100/83292       std::vector<int, std::allocator<int> >::begin() [132]
                0.00    0.00   20100/20100       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [166]
                0.00    0.00   20100/1030518     std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [92]
                0.00    0.00   20100/60300       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [140]
                0.00    0.00   20100/20100       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [167]
                0.00    0.00   20100/1030943     std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [91]
-----------------------------------------------
                0.00    0.00     218/3092        PFSP::iterative_improvement_first(std::vector<int, std::allocator<int> >, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
                0.00    0.00    2874/3092        PFSP::simplifiedRZHeuristic() [11]
[42]     0.0    0.00    0.00    3092         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [42]
                0.00    0.00    3092/1012910     std::vector<int, std::allocator<int> >::end() const [32]
                0.00    0.00    3092/1012910     std::vector<int, std::allocator<int> >::begin() const [33]
                0.00    0.00    5784/10522103     std::vector<int, std::allocator<int> >::size() const [30]
                0.00    0.00    3092/3092        __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_propagate_on_copy_assign() [181]
                0.00    0.00    3092/3092        std::vector<int, std::allocator<int> >::capacity() const [182]
                0.00    0.00    3092/2064157     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [79]
                0.00    0.00    2692/2892        std::vector<int, std::allocator<int> >::end() [183]
                0.00    0.00    2692/83292       std::vector<int, std::allocator<int> >::begin() [132]
                0.00    0.00    2692/2692        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [187]
                0.00    0.00    2692/2692        void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&) [189]
                0.00    0.00     400/400         int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [205]
                0.00    0.00     400/1010643     void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [101]
                0.00    0.00     400/1030943     std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [91]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::simplifiedRZHeuristic() [11]
[43]     0.0    0.00    0.00       1         void std::sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [43]
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter) [44]
                0.00    0.00       1/1           __gnu_cxx::__ops::__iter_less_iter() [320]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [43]
[44]     0.0    0.00    0.00       1         void std::__sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter) [44]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, __gnu_cxx::__ops::_Iter_less_iter) [53]
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter) [55]
                0.00    0.00       1/1009599     bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [28]
                0.00    0.00       1/1           std::__lg(long) [389]
                0.00    0.00       1/19980       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [168]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[45]     0.0    0.00    0.00       1         PFSP::~PFSP() [45]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::~vector() [49]
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::~vector() [62]
