Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [413]
[410]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [410]
                0.00    0.00       1/1           std::allocator<Job>::~allocator() [403]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [409]
[411]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl_data::_Vector_impl_data() [411]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::vector() [450]
[412]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [412]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [409]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::~vector() [132]
[413]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [413]
                0.00    0.00       1/2           std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned long) [381]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [410]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_M_default_append(unsigned long) [140]
[414]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_M_allocate(unsigned long) [414]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Machine> >::allocate(std::allocator<Machine>&, unsigned long) [442]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_base() [418]
[415]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::_Vector_impl() [415]
                0.00    0.00       1/1           std::allocator<Machine>::allocator() [404]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl_data::_Vector_impl_data() [417]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::~_Vector_base() [419]
[416]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::~_Vector_impl() [416]
                0.00    0.00       1/1           std::allocator<Machine>::~allocator() [405]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::_Vector_impl() [415]
[417]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl_data::_Vector_impl_data() [417]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::vector() [453]
[418]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_base() [418]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::_Vector_impl() [415]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::~vector() [151]
[419]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::~_Vector_base() [419]
                0.00    0.00       1/2           std::_Vector_base<Machine, std::allocator<Machine> >::_M_deallocate(Machine*, unsigned long) [382]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::~_Vector_impl() [416]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_initialize<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::forward_iterator_tag) [456]
[420]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [420]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocate(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, unsigned long) [444]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [425]
[421]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [421]
                0.00    0.00       1/2           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [379]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [424]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [426]
[422]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [422]
                0.00    0.00       1/3           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [358]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [426]
[423]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [423]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::deallocate(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [443]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [421]
[424]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [424]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [457]
[425]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [425]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [421]
